signature,metadata_category,metadata_comment
VirTool:Win32/Obfuscator.AMU,Tool,
VirTool:Win32/Obfuscator.AMV,Tool,
HackTool:Win64/PasswordFox,Tool,
VirTool:MSIL/Subti.A,Tool,
VirTool:MSIL/Subti.B,Tool,
VirTool:MSIL/Obfuscator.AZ,Tool,
VirTool:Win32/Obfuscator.AMW,Tool,
VirTool:Win32/Obfuscator.AMX,Tool,
VirTool:Win32/Obfuscator.AMY,Tool,
VirTool:MSIL/Splori,Tool,
HackTool:MSIL/Scaul,Tool,
VirTool:MSIL/Asemlod.A,Tool,
VirTool:MSIL/Subti.C,Tool,
VirTool:MSIL/Subti.D,Tool,
VirTool:MSIL/Subti,Tool,
VirTool:Win32/Obfuscator.AMZ,Tool,
VirTool:Win32/Obfuscator.BZB,Tool,
VirTool:Win32/Obfuscator.BZC,Tool,
VirTool:MSIL/Obfuscator.BG,Tool,
HackTool:MSIL/Spurl,Tool,
VirTool:Win32/Obfuscator.ANA,Tool,
VirTool:MSIL/Obfuscator.BH,Tool,
VirTool:Win32/VBInject.ADU,Tool,
VirTool:Win32/CeeInject.GG,Tool,
VirTool:Win32/Injector.FT,Tool,
VirTool:MSIL/Obfuscator.BI,Tool,
VirTool:Win32/Injector.FV,Tool,
VirTool:Win32/Obfuscator.AOA,Tool,
VirTool:MSIL/Asemlod.B,Tool,
VirTool:MSIL/Asemlod.C,Tool,
HackTool:Win32/Passcrack,Tool,
HackTool:Win32/Lsascan,Tool,
HackTool:Win32/PortTransfer,Tool,
VirTool:MSIL/Asemlod.D,Tool,
VirTool:Win32/Obfuscator.ANB,Tool,
VirTool:Win32/CeeInject.GH,Tool,
VirTool:MSIL/Asemlod.E,Tool,
VirTool:Win32/Obfuscator.BZD,Tool,
VirTool:Win32/Obfuscator.ANC,Tool,
VirTool:Win32/Obfuscator.AND,Tool,
VirTool:Win32/Obfuscator.ANE,Tool,
VirTool:Win32/Injector.FW,Tool,
VirTool:Win32/Obfuscator.BZE,Tool,
VirTool:Win32/Obfuscator.ANF,Tool,
VirTool:Win32/Obfuscator.ANG,Tool,
VirTool:Win32/Obfuscator.ANJ,Tool,
VirTool:MSIL/Obfuscator.BA,Tool,
VirTool:MSIL/Obfuscator.BJ,Tool,
VirTool:MSIL/Obfuscator.BK,Tool,
VirTool:MSIL/Obfuscator.BL,Tool,
HackTool:MSIL/Stimilani.A,Tool,
VirTool:Win32/Obfuscator.ANK,Tool,
VirTool:Win32/Injector.FX,Tool,
VirTool:Win32/Obfuscator.AOB,Tool,
VirTool:MSIL/Injector.GA,Tool,
HackTool:MSIL/Skiwin,Tool,
HackTool:MSIL/skymadz,Tool,
HackTool:Win64/HashDump,Tool,
VirTool:Win32/VBInject.ADV,Tool,
VirTool:Win64/Obfuscator.G,Tool,
VirTool:Win32/AutInject.BQ,Tool,
VirTool:Win32/Obfuscator.ANH,Tool,
VirTool:Win32/Obfuscator.ANI,Tool,
VirTool:Win32/Injector.FY,Tool,
VirTool:VBS/Obfuscator.SJ,Tool,
VirTool:VBS/Obfuscator.SK,Tool,
VirTool:Win32/Injector.FZ,Tool,
VirTool:VBS/Obfuscator.SL,Tool,
VirTool:Win32/Injector.GA,Tool,
VirTool:WinNT/Floxif.A,Tool,
VirTool:Win32/CeeInject.gen!LD,Tool,
VirTool:Win32/CeeInject.gen!LE,Tool,
VirTool:Win32/Obfuscator.ANL,Tool,
VirTool:VBS/Obfuscator.SM,Tool,
VirTool:MSIL/NetInject,Tool,
VirTool:Win32/Obfuscator.ANM,Tool,
VirTool:Win32/Injector.GB,Tool,
VirTool:Win32/Obfuscator.ANN,Tool,
VirTool:MSIL/Subti.E,Tool,
VirTool:Win32/VBInject.ADW,Tool,
VirTool:Win32/Obfuscator.ANO,Tool,
VirTool:Win32/Obfuscator.ANP,Tool,
VirTool:MSIL/Subti.F,Tool,
VirTool:Win32/Obfuscator.ANQ,Tool,
HackTool:Win32/Cardatpc.A!dha,Tool,
HackTool:Win32/Cardatpc.B!dha,Tool,
VirTool:Win32/Injector.GC,Tool,
VirTool:Win32/Obfuscator.ANR,Tool,
VirTool:Win32/CeeInject.GI,Tool,
VirTool:MSIL/Injector.GB,Tool,
VirTool:Win32/Obfuscator.BZF,Tool,
VirTool:Win32/Obfuscator.ANS,Tool,
VirTool:AutoIt/Obfuscator.B,Tool,
VirTool:Win32/DelfInject.AG,Tool,
VirTool:Win32/Ninject.A,Tool,
VirTool:Win32/Ninject.B,Tool,
VirTool:Win32/Ninject.C,Tool,
VirTool:MSIL/Injector.gen!T,Tool,
VirTool:Win32/CeeInject.GJ,Tool,
VirTool:Win32/Injector.GE,Tool,
VirTool:Win32/VBInject.ADX,Tool,
VirTool:Win32/Obfuscator.ANT,Tool,
VirTool:Win32/Obfuscator.ANU,Tool,
VirTool:Win32/DelfInject.gen!DJ,Tool,
VirTool:Win32/Obfuscator.BZG,Tool,
VirTool:Win32/Obfuscator.BZH,Tool,
VirTool:MSIL/Kipexe.A,Tool,
VirTool:Win32/Obfuscator.ANV,Tool,
VirTool:Win32/CeeInject.GK,Tool,
VirTool:Win32/Ninject.D,Tool,
VirTool:Win32/Ninject.E,Tool,
VirTool:Win32/Injector.GF,Tool,
VirTool:Win32/Obfuscator.ANW,Tool,
VirTool:Win32/DelfInject.AH,Tool,
HackTool:MSIL/Sktil,Tool,
HackTool:MSIL/Skbos,Tool,
HackTool:MSIL/Skant,Tool,
HackTool:MSIL/Skqes,Tool,
HackTool:MSIL/Skrek,Tool,
VirTool:Win32/Obfuscator.ANX,Tool,
VirTool:Win32/Obfuscator.ANY,Tool,
VirTool:Win32/Obfuscator.ANZ,Tool,
VirTool:Win32/DelfInject.gen!DK,Tool,
VirTool:Win32/Obfuscator.AOE,Tool,
VirTool:Win32/Obfuscator.AOC,Tool,
VirTool:Win32/Obfuscator.AOF,Tool,
VirTool:Win32/Obfuscator.AOG,Tool,
HackTool:Win32/Lisgab,Tool,
HackTool:MSIL/Sktim,Tool,
HackTool:MSIL/Sktoor,Tool,
VirTool:Win32/Obfuscator.AOH,Tool,
VirTool:Win32/AutInject.BV,Tool,
VirTool:Win32/Obfuscator.AOD,Tool,
VirTool:Win32/Injector.GG,Tool,
HackTool:MSIL/Skhew,Tool,
VirTool:JS/Obfuscator.GP,Tool,
VirTool:Win32/Obfuscator.AOI,Tool,
VirTool:MSIL/Injector.GC,Tool,
VirTool:Win32/Obfuscator.AOJ,Tool,
VirTool:Win32/Obfuscator.AOK,Tool,
VirTool:Win32/Obfuscator.AOL,Tool,
VirTool:Win32/Obfuscator.AOP,Tool,
VirTool:MSIL/Obfuscator.BN,Tool,
VirTool:MSIL/Obfuscator.BM,Tool,
VirTool:Win32/Ninject.F,Tool,
VirTool:MSIL/Injector.GD,Tool,
VirTool:Win32/Ninject.G,Tool,
HackTool:Win32/Pipecmd,Tool,
VirTool:Win32/Injector.GH,Tool,
VirTool:VBS/Obfuscator.SO,Tool,
VirTool:Win32/Obfuscator.AOM,Tool,
VirTool:VBS/Obfuscator.SP,Tool,
VirTool:MSIL/Injector.GE,Tool,
VirTool:MSIL/Injector.GF,Tool,
VirTool:MSIL/Banfus.A,Tool,
VirTool:Win32/CeeInject.gen!LF,Tool,
VirTool:Win32/Injector.GI,Tool,
VirTool:Win32/Obfuscator.AON,Tool,
VirTool:Win32/Injector.GJ,Tool,
VirTool:VBS/Obfuscator.SQ,Tool,
VirTool:VBS/Obfuscator.SR,Tool,
HackTool:MSIL/Modzwit,Tool,
HackTool:Win64/Mimikatz!dha,Tool,
VirTool:VBS/Obfuscator.SS,Tool,
VirTool:VBS/Obfuscator.ST,Tool,
VirTool:VBS/Obfuscator.SU,Tool,
VirTool:Win32/VBInject.ADY,Tool,
VirTool:Win32/VBInject.ADZ,Tool,
VirTool:Win32/Obfuscator.AOO,Tool,
VirTool:VBS/Obfuscator.SV,Tool,
VirTool:MSIL/Injector.GG,Tool,
Tool:Win32/MpTestModerateRemove,Tool,
VirTool:Win32/VBInject.AEA,Tool,
VirTool:Win32/Obfuscator.AOR,Tool,
VirTool:Win32/CeeInject.GL,Tool,
VirTool:VBS/Obfuscator.SW,Tool,
VirTool:VBS/Obfuscator.SX,Tool,
VirTool:Win32/VBInject.AEB,Tool,
VirTool:MSIL/Persistor.A,Tool,
VirTool:MSIL/Injector.GH,Tool,
VirTool:Win32/DelfInject.gen!DL,Tool,
VirTool:VBS/Obfuscator.SY,Tool,
VirTool:Win32/Obfuscator.AOZ,Tool,
VirTool:Win32/Obfuscator.AOT,Tool,
VirTool:Win32/Injector.GK,Tool,
VirTool:Win32/AutInject.BW,Tool,
VirTool:Win32/AutInject.BX,Tool,
VirTool:Win32/Obfuscator.APA,Tool,
VirTool:Win32/Injector.gen!FM,Tool,
VirTool:Win32/Injector.GL,Tool,
HackTool:Win64/Mikatz!dha,Tool,
HackTool:Win32/Nefesera,Tool,
VirTool:Win32/Obfuscator.APB,Tool,
VirTool:Win32/DelfInject.DM,Tool,
VirTool:Win32/DelfInject.AX,Tool,
HackTool:Win32/Borpastha!dha,Tool,
HackTool:MSIL/CiFlooder.A,Tool,
VirTool:Win32/Obfuscator.APC,Tool,
VirTool:Java/Qoovetar.A,Tool,
VirTool:Win32/Injector.GM,Tool,
VirTool:Win32/Injector.GN,Tool,
VirTool:Win32/Obfuscator.APE,Tool,
VirTool:Win32/Injector.GO,Tool,
VirTool:MSIL/Subti!rfn,Tool,
VirTool:MSIL/Injector.GI,Tool,
VirTool:MSIL/Injector.GJ,Tool,
VirTool:Win32/VBInject.AEC,Tool,
VirTool:Win32/AutInject.BR,Tool,
HackTool:BAT/Winactive.A,Tool,
VirTool:Win32/Injector.gen!FN,Tool,
VirTool:Win32/AutInject.BS,Tool,
VirTool:Win32/Obfuscator.BZI,Tool,
HackTool:Win64/PWDump.D,Tool,
VirTool:Win32/Obfuscator.AOS,Tool,
VirTool:Win32/Injector.GQ,Tool,
VirTool:Win32/Obfuscator.AOU,Tool,
VirTool:Win32/Obfuscator.AOV,Tool,
VirTool:Win32/Obfuscator.AOW,Tool,
HackTool:MSIL/Skep,Tool,
HackTool:MSIL/Skar,Tool,
HackTool:MSIL/Skod,Tool,
VirTool:Win32/VBInject.AED,Tool,
VirTool:Win32/Obfuscator.AOX,Tool,
VirTool:Win32/Obfuscator.AOY,Tool,
VirTool:Win32/Obfuscator.APD,Tool,
VirTool:Win32/Injector.GR,Tool,
VirTool:Win32/VBInject.AEE,Tool,
VirTool:Win32/Obfuscator.BZJ,Tool,
VirTool:Win32/Obfuscator.APF,Tool,
HackTool:Win32/Broduplo,Tool,
VirTool:Win32/VBInject.AEF,Tool,
VirTool:Win32/VBInject.AEG,Tool,
VirTool:Win32/Obfuscator.APM,Tool,
VirTool:MSIL/Lamestri,Tool,
HackTool:PowerShell/RWMC,Tool,
VirTool:Win32/Obfuscator.APN,Tool,
VirTool:MSIL/AsmInject.H,Tool,
VirTool:Win32/VBInject.AEH,Tool,
VirTool:Win32/Injector.gen!FO,Tool,
VirTool:Win32/Injector.gen!FQ,Tool,
VirTool:Win32/Injector.GS,Tool,
VirTool:MSIL/Injector.GK,Tool,
VirTool:Win32/Obfuscator.APO,Tool,
VirTool:MSIL/Injector.GL,Tool,
VirTool:MSIL/Antisow!rfn,Tool,
HackTool:Win32/Noobiwa.A,Tool,
HackTool:Win32/Seagolyne,Tool,
VirTool:JS/Obfuscator.GQ,Tool,
VirTool:Win32/Injector.GT,Tool,
VirTool:Win32/VBInject.AEI,Tool,
VirTool:Win32/Obfuscator.APR,Tool,
VirTool:Win32/Injector.GU,Tool,
VirTool:MSIL/Injector.gen!S,Tool,
VirTool:AutoIt/Obfuscator.C,Tool,
VirTool:Win32/Obfuscator.APT,Tool,
VirTool:Win32/Injector.GV,Tool,
VirTool:VBS/Obfuscator.SZ,Tool,
VirTool:VBS/Obfuscator.TA,Tool,
VirTool:MSIL/Injector.gen!V,Tool,
VirTool:Win32/VBInject.AEJ,Tool,
VirTool:Win32/VBInject.AER,Tool,
VirTool:Win32/AutInject.BY,Tool,
VirTool:Win32/VBInject.AES,Tool,
VirTool:Win32/CeeInject.GM,Tool,
VirTool:Win32/Obfuscator.APU,Tool,
VirTool:Win32/Obfuscator.APV,Tool,
VirTool:Win32/Obfuscator.APW,Tool,
VirTool:Win32/Obfuscator.APX,Tool,
VirTool:Win32/Obfuscator.APZ,Tool,
VirTool:Win32/CeeInject.gen!LG,Tool,
VirTool:Win32/Obfuscator.AQA,Tool,
VirTool:Win32/VBInject.AEQ,Tool,
VirTool:Win32/CeeInject.GN,Tool,
VirTool:Win32/Injector.GW,Tool,
VirTool:Win32/AutInject.BZ,Tool,
VirTool:Win32/VBInject.AET,Tool,
VirTool:Win32/Obfuscator.AQC,Tool,
HackTool:Win32/Weebu.A,Tool,
VirTool:Win32/Obfuscator.AQB,Tool,
VirTool:Win32/Obfuscator.AQD,Tool,
VirTool:MSIL/Subti.G,Tool,
VirTool:JS/Obfuscator.GR,Tool,
VirTool:Win32/Obfuscator.AQE,Tool,
VirTool:Win32/Obfuscator.AQF,Tool,
VirTool:AutoIt/Obfuscator.D,Tool,
VirTool:VBS/Obfuscator.TB,Tool,
VirTool:VBS/Obfuscator.TC,Tool,
VirTool:VBS/Obfuscator.TD,Tool,
HackTool:MSIL/Dompy,Tool,
VirTool:VBS/Obfuscator.TE,Tool,
VirTool:Win32/Injector.GX,Tool,
HackTool:Win32/Waklom,Tool,
VirTool:Win32/Obfuscator.MFT,Tool,
VirTool:MSIL/Injector.GM,Tool,
VirTool:Win32/Obfuscator.APG,Tool,
VirTool:Win32/Obfuscator.APH,Tool,
VirTool:Win32/Ninject.H,Tool,
VirTool:Win32/Obfuscator.API,Tool,
HackTool:Win32/Mikatz!dha,Tool,
VirTool:Win32/Injector.GY,Tool,
VirTool:MSIL/Injector.GN,Tool,
VirTool:SWF/Obfuscator.N,Tool,
VirTool:Win32/AutInject.CA,Tool,
VirTool:Win32/Obfuscator.APJ,Tool,
VirTool:Win32/AutInject.CB,Tool,
VirTool:Win32/VBInject.AEL,Tool,
VirTool:Win32/CeeInject.LH,Tool,
VirTool:Win32/Injector.GZ,Tool,
VirTool:Win32/AutInject.CC,Tool,
VirTool:Win32/AutInject.CD,Tool,
VirTool:Win32/Injector.AEK,Tool,
VirTool:Win32/CeeInject.GO,Tool,
VirTool:Win32/VBInject.AEM,Tool,
VirTool:MSIL/Injector.GO,Tool,
VirTool:Win32/Obfuscator.APK,Tool,
VirTool:Win32/Obfuscator.APL,Tool,
VirTool:VBS/Obfuscator.TF,Tool,
VirTool:VBS/Obfuscator.S,Tool,
VirTool:Win32/VBInject.AEU,Tool,
VirTool:MSIL/Injector.gen!X,Tool,
VirTool:Win32/Obfuscator.BZK,Tool,
VirTool:MSIL/Obfuscator.BO,Tool,
VirTool:Win32/VBInject.AEV,Tool,
VirTool:Win32/VBInject.AEW,Tool,
VirTool:Win32/Obfuscator.BZL,Tool,
VirTool:Win32/DelfInject.AY,Tool,
VirTool:Win32/AutInject.CE,Tool,
VirTool:Win32/Obfuscator.BZM,Tool,
HackTool:Win32/Skrash,Tool,
VirTool:Win32/CeeInject.GP,Tool,
VirTool:MSIL/Injector.GP,Tool,
VirTool:MSIL/Injector.GQ,Tool,
VirTool:Win32/RefDllInj.A!!RefDllInj.gen!A,Tool,
VirTool:Win32/Obfuscator.APP,Tool,
HackTool:MSIL/Boilod.B,Tool,
VirTool:Win32/Obfuscator.APQ,Tool,
VirTool:Win32/Injector.HA,Tool,
VirTool:Win32/Obfuscator.APY,Tool,
HackTool:Win32/Gambigubo.A,Tool,
VirTool:Win32/Obfuscator.AQG,Tool,
VirTool:Win32/VBInject.AEX,Tool,
VirTool:Win32/VBInject.AEY,Tool,
VirTool:Win32/VBInject.AEZ,Tool,
VirTool:MSIL/Injector.GR,Tool,
VirTool:Win32/Obfuscator.BZN,Tool,
VirTool:Win32/Obfuscator.BZO,Tool,
VirTool:Win32/Obfuscator.AQH,Tool,
VirTool:Win32/Injector.HB,Tool,
HackTool:MSIL/Mailpassview,Tool,
VirTool:Win32/Obfuscator.AQI,Tool,
VirTool:MSIL/Injector.GS,Tool,
VirTool:MSIL/Injector.GT,Tool,
VirTool:MSIL/Injector.GU,Tool,
VirTool:MSIL/Injector.GV,Tool,
HackTool:Win32/Hulbaba.A,Tool,
HackTool:Win32/Bfqueque.A,Tool,
VirTool:Win32/Obfuscator.AQJ,Tool,
VirTool:MSIL/Obfuscator.BP,Tool,
VirTool:Win32/Obfuscator.BZP,Tool,
VirTool:MSIL/Injector.GW,Tool,
HackTool:Win64/Hdroot.A!dha,Tool,
VirTool:Win32/Obfuscator.BZQ,Tool,
VirTool:Win32/VBInject.AFA,Tool,
VirTool:Win32/VBInject.AFB,Tool,
VirTool:Win32/VBInject.AFC,Tool,
VirTool:Win32/Obfuscator.AQK,Tool,
VirTool:Win32/Obfuscator.BZR,Tool,
VirTool:VBS/Obfuscator.TG,Tool,
VirTool:MSIL/Injector.GY,Tool,
VirTool:MSIL/Injector.GX,Tool,
VirTool:Win32/CeeInject.GQ,Tool,
VirTool:Win32/Injector.HC,Tool,
VirTool:Win32/CeeInject.GR,Tool,
VirTool:Win32/Injector.HD,Tool,
VirTool:JS/Obfuscator.GS,Tool,
VirTool:JS/Obfuscator.GT,Tool,
VirTool:Win32/VBInject.AFD,Tool,
VirTool:VBS/Obfuscator.TH,Tool,
VirTool:VBS/Obfuscator.TI,Tool,
VirTool:Win32/Obfuscator.AQL,Tool,
VirTool:Win32/Ninject.I,Tool,
VirTool:MSIL/Injector.GZ,Tool,
VirTool:MSIL/Injector.HA,Tool,
VirTool:VBS/Obfuscator.TJ,Tool,
VirTool:VBS/Obfuscator.TK,Tool,
HackTool:MSIL/Skymmer,Tool,
VirTool:VBS/Obfuscator.TL,Tool,
VirTool:JS/Obfuscator.GU,Tool,
VirTool:Win32/Obfuscator.AQM,Tool,
VirTool:Win32/CeeInject.GS,Tool,
VirTool:MSIL/Obfuscator.BQ,Tool,
VirTool:VBS/Obfuscator.TM,Tool,
VirTool:VBS/Obfuscator.TN,Tool,
VirTool:VBS/Obfuscator.TO,Tool,
VirTool:VBS/Obfuscator.TP,Tool,
VirTool:JS/Obfuscator.GV,Tool,
VirTool:Win32/CeeInject.gen!LH,Tool,
VirTool:MSIL/Injector.HB,Tool,
VirTool:JS/Obfuscator.GW,Tool,
VirTool:MSIL/Injector.HC,Tool,
VirTool:Win32/Obfuscator.BZS,Tool,
VirTool:Win32/Obfuscator.AQN,Tool,
VirTool:Win32/Obfuscator.AQO,Tool,
VirTool:Win32/Obfuscator.AQP,Tool,
VirTool:Win32/Obfuscator.AQQ,Tool,
VirTool:Win32/Obfuscator.AQR,Tool,
VirTool:Win32/Obfuscator.AQS,Tool,
VirTool:Win32/NecluDecoder,Tool,
VirTool:Win32/VBInject.AFH,Tool,
VirTool:Win32/CeeInject.gen!LI,Tool,
VirTool:JS/Obfuscator.GX,Tool,
VirTool:Win32/Injector.HE,Tool,
VirTool:Win32/Injector.HF,Tool,
VirTool:Win32/CeeInject.LI,Tool,
VirTool:Win32/CeeInject.LJ,Tool,
VirTool:Win32/Obfuscator.AQT,Tool,
VirTool:JS/Obfuscator.GY,Tool,
VirTool:Win32/Injector.HG,Tool,
VirTool:Win32/Injector.HH,Tool,
VirTool:MSIL/Injector.HD,Tool,
VirTool:Win32/Obfuscator.BZT,Tool,
VirTool:Win32/VBInject.AFI,Tool,
VirTool:MSIL/Obfuscator.BR,Tool,
VirTool:MSIL/Obfuscator.BS,Tool,
VirTool:Win32/AutInject.CF,Tool,
VirTool:Win32/CeeInject.GT,Tool,
VirTool:MSIL/Injector.HE,Tool,
VirTool:MSIL/Injector.HF,Tool,
VirTool:Win32/Injector.HI,Tool,
HackTool:Win32/Kapahyku.A,Tool,
VirTool:AutoIt/Obfuscator.E,Tool,
VirTool:Win32/Obfuscator.BZU,Tool,
VirTool:Win32/Obfuscator.BZV,Tool,
VirTool:Win32/Obfuscator.BZW,Tool,
VirTool:Win32/Obfuscator.BZX,Tool,
VirTool:Win32/Obfuscator.BZY,Tool,
VirTool:Win32/Injector.HJ,Tool,
VirTool:Win32/Injector.HK,Tool,
VirTool:Win32/Injector.HL,Tool,
VirTool:Win32/Injector.HM,Tool,
VirTool:MSIL/Obfuscator.BT,Tool,
VirTool:Win32/Injector.HN,Tool,
HackTool:Win32/KeeFarce,Tool,
HackTool:Win32/SanmaoSMTPMailCracker.A,Tool,
HackTool:MSIL/Kamerk.A,Tool,
VirTool:MSIL/Injector.HG,Tool,
VirTool:MSIL/Injector.HH,Tool,
VirTool:MSIL/Injector.HI,Tool,
VirTool:Win32/Injector.HO,Tool,
VirTool:Win32/Injector.HP,Tool,
VirTool:Win32/Injector.HQ,Tool,
VirTool:Win32/Obfuscator.BZZ,Tool,
VirTool:Win32/AutInject.CG,Tool,
VirTool:Win32/Obfuscator.AQV,Tool,
VirTool:AutoIt/Obfuscator.F,Tool,
VirTool:MSIL/Subti.H,Tool,
VirTool:MSIL/Subti.I,Tool,
VirTool:Win32/VBInject.AFK,Tool,
VirTool:MSIL/Obfuscator.RunPE.DzkiLLeR,Tool,
HackTool:Win32/Asoka.A,Tool,
VirTool:Win32/VBInject.AEN,Tool,
VirTool:Win32/Obfuscator.AQW!Upatre,Tool,
VirTool:MSIL/Injector.HJ,Tool,
VirTool:Win32/VBInject.AFL,Tool,
VirTool:MSIL/Injector.HK,Tool,
VirTool:Win32/CeeInject.LK,Tool,
VirTool:Win32/VBInject.AFM,Tool,
VirTool:Win32/Obfuscator.AQX,Tool,
VirTool:Win32/Injector.HR,Tool,
VirTool:MSIL/Injector.HL,Tool,
VirTool:Win32/Obfuscator.AQZ,Tool,
VirTool:JS/Obfuscator.HA,Tool,
VirTool:Win32/CeeInject.KK,Tool,
VirTool:MSIL/Injector.HM,Tool,
VirTool:MSIL/Injector.HN,Tool,
VirTool:MSIL/Injector.HO,Tool,
VirTool:MSIL/Injector.HP,Tool,
VirTool:MSIL/Injector.HQ,Tool,
VirTool:Win32/VBInject.AFN,Tool,
VirTool:MSIL/Injector.HR,Tool,
VirTool:Win32/AutInject.CH,Tool,
VirTool:MSIL/Injector.HS,Tool,
VirTool:MSIL/Injector.HT,Tool,
VirTool:MSIL/Injector.HU,Tool,
VirTool:Win32/Obfuscator.ARA,Tool,
HackTool:MSIL/Skplex,Tool,
VirTool:MSIL/Injector.HV,Tool,
VirTool:Win32/Injector.HS,Tool,
VirTool:MSIL/Injector.HW,Tool,
HackTool:MSIL/Skow,Tool,
HackTool:MSIL/Skak,Tool,
VirTool:Win32/VBInject.AFO,Tool,
VirTool:Win32/Obfuscator.ARB,Tool,
VirTool:Win32/Obfuscator.ARC,Tool,
VirTool:Win32/Obfuscator.ARD,Tool,
VirTool:Win32/Injector.HT,Tool,
VirTool:Win32/CeeInject.GU,Tool,
HackTool:Win32/PassDump,Tool,
HackTool:Win32/FirePass,Tool,
VirTool:MSIL/Obfuscator.BU,Tool,
VirTool:Win32/Injector.HU,Tool,
VirTool:MSIL/Injector.HX,Tool,
VirTool:MSIL/Injector.HY,Tool,
HackTool:MSIL/Injector.A,Tool,
VirTool:MSIL/Injector.HZ,Tool,
VirTool:MSIL/Injector.IA,Tool,
VirTool:Win32/Ninject.J,Tool,
VirTool:Win32/Injector.HX,Tool,
VirTool:MSIL/Injector.IB,Tool,
VirTool:Win32/VBInject.AFP,Tool,
VirTool:Win32/Obfuscator.AQW,Tool,
HackTool:MSIL/Noancooe.B,Tool,
VirTool:MSIL/Injector.IC,Tool,
VirTool:MSIL/Injector.ID,Tool,
VirTool:Win32/VBInject.AFQ,Tool,
VirTool:JS/Obfuscator.HB,Tool,
VirTool:Win32/Injector.HY,Tool,
VirTool:MSIL/Injector.IE,Tool,
VirTool:Win32/VBInject.AFR,Tool,
VirTool:MSIL/Injector.IF,Tool,
VirTool:JS/Obfuscator.HC,Tool,
HackTool:Win32/HaDuFe.A!dha,Tool,
VirTool:MSIL/Injector.IG,Tool,
VirTool:MSIL/Injector.IH,Tool,
VirTool:Win32/Obfuscator.AQY,Tool,
VirTool:Win32/AutInject.CI,Tool,
VirTool:Win32/Obfuscator.ARE,Tool,
VirTool:Win32/Obfuscator.ARF,Tool,
VirTool:Win32/CeeInject.GX,Tool,
VirTool:JS/Obfuscator.HD,Tool,
VirTool:Win32/VBInject.AFS,Tool,
VirTool:JS/Obfuscator.HE,Tool,
VirTool:VBS/Obfuscator,Tool,
HackTool:Win32/Pexlitack,Tool,
VirTool:JS/Obfuscator.HF,Tool,
VirTool:Win32/VBInject.AFT,Tool,
VirTool:VBS/Obfuscator.TQ,Tool,
VirTool:Win32/CeeInject.GV,Tool,
VirTool:MSIL/Obfuscator.BV,Tool,
VirTool:JS/Obfuscator.HG,Tool,
VirTool:MSIL/Injector.IK,Tool,
VirTool:Win32/Obfuscator.ARG,Tool,
HackTool:JS/Jsprat,Tool,
VirTool:JS/Obfuscator.HH,Tool,
VirTool:Win32/VBInject.AFU,Tool,
VirTool:JS/Obfuscator.HI,Tool,
VirTool:VBS/Obfuscator.TU,Tool,
VirTool:Win32/Obfuscator.ARH,Tool,
VirTool:VBS/Obfuscator.TV,Tool,
VirTool:VBS/Obfuscator.TW,Tool,
VirTool:Win32/Injector.HZ,Tool,
VirTool:VBS/Obfuscator.T,Tool,
VirTool:Win32/Injector.IA,Tool,
VirTool:Win32/Injector.IB,Tool,
VirTool:Win32/AutInject.CJ,Tool,
VirTool:MSIL/Injector.IL,Tool,
VirTool:VBS/Obfuscator.U,Tool,
HackTool:Win32/OutlookSigDump,Tool,
HackTool:MSIL/Pormil.A,Tool,
HackTool:Win32/SmptMailStress,Tool,
VirTool:MSIL/Injector.IM,Tool,
VirTool:MSIL/Obfuscator.BW,Tool,
VirTool:MSIL/Obfuscator.BX,Tool,
VirTool:Win32/Injector.BG!bit,Tool,
VirTool:MSIL/Obfuscator.BY,Tool,
VirTool:Win32/Injector.IC,Tool,
VirTool:VBS/Obfuscator.TX,Tool,
VirTool:VBS/Obfuscator.TY,Tool,
HackTool:BAT/Rdpbrute.A,Tool,
VirTool:MSIL/Injector.II!bit,Tool,
HackTool:MSIL/Uflooder.A!bit,Tool,
VirTool:Win32/Injector.ID!bit,Tool,
VirTool:Win32/Injector.IE!bit,Tool,
VirTool:Win32/Obfuscator.CAC,Tool,
VirTool:Win32/Obfuscator.CAD,Tool,
VirTool:VBS/Obfuscator.V,Tool,
VirTool:Win32/VBInject.AFV,Tool,
VirTool:MSIL/Injector.IN,Tool,
VirTool:Win32/VBInject.AFW,Tool,
VirTool:JS/Obfuscator.HJ,Tool,
HackTool:Win32/FakeHack,Tool,
VirTool:JS/Obfuscator.HK,Tool,
VirTool:Win32/Obfuscator.CAE,Tool,
VirTool:Win32/VBInject.AFX,Tool,
HackTool:MSIL/Skymmer.P,Tool,
VirTool:WinNT/Rootkitdrv.OG!bit,Tool,
VirTool:Win32/Visky.A,Tool,
VirTool:VBS/Obfuscator.TZ,Tool,
VirTool:MSIL/Subti.J,Tool,
VirTool:VBS/Obfuscator.W,Tool,
VirTool:MSIL/Obfuscator.BZ,Tool,
VirTool:MSIL/Obfuscator.CA,Tool,
VirTool:MSIL/Injector.IO,Tool,
VirTool:Win32/Injector.IF,Tool,
VirTool:MSIL/Injector.IP,Tool,
VirTool:Win32/Obfuscator.CAF!bit,Tool,
VirTool:Win32/Obfuscator.CAF,Tool,
VirTool:JS/Obfuscator.HL,Tool,
VirTool:MSIL/Injector.IQ,Tool,
VirTool:Win32/AutInject.CK,Tool,
VirTool:Win32/AutInject.CL,Tool,
VirTool:Win32/Obfuscator.CAG,Tool,
