dest_ip,dest_port
8.210.17.35,8443
8.210.17.35,8444
8.210.17.35,8888
8.210.223.21,80
8.211.170.91,14680
8.211.194.78,138
8.211.194.78,143
8.211.194.78,5800
8.211.194.78,8081
8.211.194.78,9080
8.211.194.85,100
8.211.194.85,10000
8.211.194.85,1080
8.211.194.85,312
8.211.194.85,31433
8.211.194.85,4002
8.211.194.85,8008
8.211.194.85,9080
8.211.195.139,20002
8.211.195.139,28737
8.211.195.139,5060
8.211.195.139,8000
8.211.195.139,8080
8.211.195.139,8081
8.211.195.139,9080
8.211.195.173,1000
8.211.195.173,10001
8.211.195.173,1080
8.211.195.173,18080
8.211.195.173,20002
8.211.195.173,3129
8.211.195.173,3333
8.211.195.173,55555
8.211.195.173,80
8.211.195.173,8081
8.211.195.173,992
8.211.200.183,1000
8.211.200.183,10002
8.211.200.183,1234
8.211.200.183,3128
8.211.200.183,45
8.211.200.183,5060
8.211.200.183,80
8.211.42.167,1081
8.211.42.167,1234
8.211.42.167,3128
8.211.42.167,544
8.211.42.167,6379
8.211.42.167,80
8.211.42.167,8081
8.211.42.167,9098
8.211.49.86,100
8.211.49.86,161
8.211.49.86,6666
8.211.49.86,80
8.211.49.86,8080
8.211.49.86,9050
8.211.51.115,144
8.211.51.115,80
8.211.51.115,84
8.211.51.115,8889
8.212.165.164,14
8.212.168.170,5060
8.213.128.6,1000
8.213.128.6,111
8.213.128.6,1337
8.213.128.6,5555
8.213.128.6,5678
8.213.128.6,6000
8.213.134.213,1000
8.213.134.213,20002
8.213.134.213,8080
8.213.134.213,8182
8.213.134.213,9200
8.213.151.128,3128
8.213.151.128,3129
8.213.156.191,10000
8.213.156.191,50
8.213.156.191,800
8.213.156.191,808
8.213.156.191,85
8.213.195.191,18080
8.213.195.191,3333
8.213.195.191,5060
8.213.195.191,80
8.213.195.191,8008
8.213.195.191,8080
8.213.195.191,9091
8.213.197.208,2083
8.213.197.208,443
8.213.197.208,8080
8.213.197.208,8443
8.213.197.208,8889
8.213.197.208,9080
8.213.215.187,20002
8.213.215.187,30000
8.213.215.187,3129
8.213.215.187,6666
8.213.215.187,80
8.213.215.187,8001
8.213.215.187,8080
8.213.215.187,9080
8.213.215.187,9098
8.213.222.157,312
8.213.222.157,443
8.213.222.247,10000
8.213.222.247,18080
8.213.222.247,6666
8.213.222.247,8008
8.213.222.247,8081
8.213.222.247,9098
8.215.112.214,7777
8.215.112.240,7777
8.215.112.34,7777
8.215.12.103,1080
8.215.12.103,8002
8.215.12.103,82
8.215.12.103,84
8.215.12.103,9050
8.215.12.103,9090
8.215.15.163,11
8.215.15.163,92
8.215.25.3,2080
8.215.25.3,2081
8.215.3.250,199
8.217.208.180,3129
8.217.64.30,11080
8.218.227.241,12366
8.218.239.205,8888
8.218.69.5,8000
8.219.115.145,3128
8.219.77.141,80
8.219.97.248,80
8.220.141.8,3128
8.220.204.215,30001
8.220.204.215,4002
8.220.204.215,8008
8.220.204.215,8086
8.220.204.215,8889
8.220.204.215,90
8.220.204.215,9098
8.220.204.92,12000
8.220.204.92,18080
8.220.204.92,5060
8.220.204.92,6379
8.220.204.92,8008
8.220.204.92,8081
8.220.204.92,9080
8.220.204.92,9091
8.220.205.172,1081
8.220.205.172,11443
8.220.205.172,3128
8.220.205.172,8008
8.220.205.172,8081
8.220.205.172,9098
8.221.126.184,80
8.221.138.111,18080
8.221.138.111,3128
8.221.138.111,31433
8.221.138.111,4002
8.221.138.111,80
8.221.138.111,8045
8.221.139.222,17
8.221.139.222,199
8.221.139.222,3129
8.221.139.222,8028
8.221.139.222,8108
8.221.139.222,8889
8.221.141.88,1027
8.221.141.88,11
8.221.141.88,3129
8.221.141.88,31433
8.221.141.88,4145
8.221.141.88,5678
8.221.141.88,8061
8.221.141.88,9098
8.222.233.68,8080
8.242.190.119,999
8.242.205.41,9991
8.243.68.14,8080
8.39.228.193,39593
8.42.68.249,39593
80.106.247.145,53410
80.191.46.62,1090
80.211.131.230,9050
80.240.201.62,83
80.241.251.54,8080
80.249.135.49,8080
80.252.137.246,1194
80.51.61.1,8080
80.74.54.148,3128
80.74.54.148,3129
80.78.74.66,65530
80.79.123.97,9050
80.82.55.71,80
80.84.176.110,8080
80.87.213.45,8080
80.87.217.6,8080
80.90.188.187,24530
80.91.116.129,8081
80.91.125.115,8088
80.92.227.185,5678
81.0.63.214,8080
81.12.122.10,8080
81.12.40.253,8080
81.12.89.74,4153
81.134.251.153,32650
81.134.57.82,3128
81.16.245.179,53281
81.161.236.152,8080
81.162.195.35,4153
81.169.213.169,8888
81.17.146.38,8080
81.174.11.159,61743
81.177.160.20,80
81.177.165.209,10808
81.31.245.45,7890
81.89.220.11,3128
81.90.29.194,10808
82.108.65.74,6213
82.114.228.67,1080
82.115.60.51,80
82.115.60.66,80
82.132.19.108,4153
82.137.244.151,8080
82.147.118.164,8080
82.148.13.136,80
82.165.184.53,80
82.167.252.100,8080
82.180.163.163,80
82.200.150.194,443
82.200.236.130,3128
82.200.80.118,8080
82.21.244.204,5527
82.210.56.251,80
82.22.184.158,3129
82.22.211.64,5872
82.23.203.101,5409
82.23.203.89,5397
82.23.206.4,5810
82.23.222.4,6310
82.26.208.168,5475
82.26.208.80,5387
82.29.197.201,1080
82.65.220.152,80
82.66.54.40,80
82.69.119.68,49200
82.69.16.184,80
82.71.110.129,8888
82.79.213.118,9812
82.79.29.12,8182
82.86.112.48,999
83.118.60.147,8213
83.118.90.30,8089
83.126.54.155,8080
83.168.74.163,8080
83.171.114.92,45822
83.174.219.107,1234
83.219.145.106,3128
83.219.145.108,3129
84.2.239.42,4153
84.204.40.154,8080
84.214.150.146,8080
84.215.39.64,8118
84.22.48.28,8080
84.241.8.234,8080
84.242.51.241,4145
84.247.171.137,3128
84.252.70.94,8080
84.255.35.210,9898
84.52.125.113,8082
85.109.104.100,9090
85.113.156.89,55443
85.113.204.41,8080
85.113.43.181,1080
85.117.239.113,3128
85.117.248.36,1080
85.117.56.104,8080
85.117.56.147,8080
85.117.56.82,8080
85.117.61.108,8080
85.118.105.20,41128
85.122.120.119,30016
85.132.29.134,8080
85.133.190.40,8097
85.158.145.47,8080
85.185.238.74,8080
85.196.179.34,8080
85.198.102.172,1080
85.198.81.83,1080
85.214.100.194,80
85.214.107.177,80
85.222.163.82,8080
85.234.100.149,1080
85.234.126.107,55555
85.235.184.186,3129
85.236.4.51,8080
85.237.40.12,80
85.238.104.216,8088
85.238.74.91,8080
85.9.87.26,8080
86.110.27.165,3128
87.107.78.242,1543
87.121.148.126,49200
87.225.96.18,81
87.228.89.21,80
87.236.23.201,3129
87.248.171.0,49650
87.250.63.90,80
87.250.63.90,8080
87.251.77.60,1080
87.255.200.108,60080
87.58.206.98,9050
87.76.1.80,8080
88.135.210.179,8080
88.150.15.30,80
88.150.15.30,8080
88.156.178.59,1122
88.247.31.164,4153
88.255.65.119,8080
88.87.93.235,1080
88.87.95.143,5948
88.99.148.60,8111
88.99.82.67,443
89.109.252.139,8081
89.111.153.21,3128
89.116.134.209,1080
89.116.88.19,80
89.124.88.189,8881
89.132.170.211,4145
89.148.196.156,1080
89.151.134.157,3629
89.167.124.218,8888
89.167.85.46,9050
89.168.67.102,3128
89.189.130.103,32626
89.189.64.20,8080
89.203.235.110,9999
89.207.72.188,8083
89.208.85.78,443
89.213.106.98,999
89.23.119.10,3128
89.237.32.129,37647
89.237.32.65,51549
89.237.33.193,37647
89.237.34.17,37647
89.237.35.145,51549
89.250.148.158,1080
89.251.21.57,8080
89.251.9.135,1080
89.255.65.50,3128
89.32.200.33,6489
89.43.132.231,8080
89.43.133.165,8080
89.43.134.35,8080
89.43.135.115,8080
89.45.59.57,10808
90.156.210.99,8118
90.156.230.224,3128
91.107.255.47,1080
91.121.106.55,4444
91.122.216.160,8080
91.132.92.231,80
91.142.75.202,1080
91.144.30.93,8080
91.150.189.122,30389
91.150.77.58,56921
91.190.82.38,1080
91.197.77.118,443
91.200.163.190,8088
91.202.72.105,8080
91.203.242.66,222
91.204.178.195,1080
91.204.190.140,81
91.206.92.212,9050
91.209.71.84,9090
91.210.171.169,9050
91.211.100.35,44744
91.213.119.246,31551
91.214.31.234,8080
91.217.179.174,8080
91.218.244.153,8989
91.225.48.111,8888
91.228.186.241,8118
91.228.239.216,3128
91.229.114.143,80
91.233.111.49,1080
91.233.115.105,31280
91.233.169.23,8081
91.236.153.5,3128
91.236.153.5,3129
91.236.156.30,8282
91.236.238.103,8080
91.238.103.65,80
91.243.195.9,35860
91.244.115.221,48080
91.246.1.6,4433
91.26.188.170,8080
91.84.104.61,8118
91.90.215.185,1981
91.92.208.172,8080
91.93.42.118,10001
91.98.78.64,80
91.98.86.26,8888
92.113.232.65,7649
92.113.3.115,6124
92.113.3.204,6213
92.113.7.77,6803
92.118.132.125,8080
92.118.234.124,1080
92.118.234.124,1081
92.169.21.156,80
92.242.8.114,8080
92.249.113.194,55443
92.255.205.129,8080
92.42.248.130,8888
92.42.8.20,4145
92.42.8.5,4145
92.62.149.82,8080
92.63.193.253,7777
92.80.1.202,8082
92.86.92.126,42740
93.113.63.11,3128
93.115.175.190,3129
93.123.16.38,80
93.123.30.53,1080
93.126.6.68,3128
93.167.245.6,4145
93.174.49.203,33333
93.175.204.173,8080
93.177.126.79,8088
93.183.184.252,8080
93.184.5.121,1080
93.184.7.217,1080
93.185.68.82,8080
93.185.74.214,8088
93.187.25.12,58080
93.187.26.218,58080
93.191.63.227,8080
93.41.142.213,8080
93.55.126.184,8080
93.90.212.2,4153
93.91.112.247,41258
94.100.26.202,80
94.102.224.150,32650
94.102.228.97,32650
94.102.234.186,32650
94.102.235.118,32650
94.102.235.131,32650
94.112.220.52,8118
94.131.92.155,3128
94.131.92.155,3129
94.156.180.137,3129
94.158.53.145,3128
94.159.106.252,1080
94.177.249.42,3128
94.179.153.218,8081
94.182.177.92,80
94.198.211.217,5678
94.198.215.22,8080
94.198.218.123,3128
94.198.40.18,80
94.21.216.125,9999
94.231.178.249,9797
94.231.192.38,8080
94.232.44.246,10808
94.24.242.194,8080
94.247.208.16,8123
94.247.241.70,51006
94.247.244.120,3128
94.250.250.154,3128
94.250.251.71,3128
94.253.82.229,8080
94.72.109.169,8080
94.73.239.124,55443
94.74.131.234,80
94.74.163.195,80
94.74.163.218,80
94.74.163.220,80
94.78.67.171,80
95.0.100.40,8085
95.0.84.26,80
95.13.86.86,8080
95.140.113.74,6666
95.140.152.88,3128
95.163.176.131,8080
95.163.220.107,10809
95.163.220.107,10818
95.163.220.107,10819
95.165.163.188,60103
95.167.29.50,8080
95.170.219.13,8080
95.178.108.189,5678
95.182.78.3,5678
95.182.96.43,5432
95.183.140.89,80
95.183.140.94,80
95.211.174.135,3128
95.211.64.139,8888
95.211.64.139,8889
95.213.217.168,52004
95.214.123.140,8080
95.214.123.200,8080
95.216.117.50,9050
95.216.194.46,1080
95.216.194.46,1081
95.216.22.149,8088
95.216.22.149,8095
95.216.230.239,80
95.216.49.153,80
95.217.104.21,17942
95.3.69.222,8080
95.31.115.101,9150
95.31.220.59,8080
95.31.5.29,54651
95.38.160.79,10809
95.46.148.11,8080
95.56.254.139,3128
95.57.216.118,8080
95.60.60.204,3128
95.70.235.241,8080
95.78.161.82,7777
96.113.159.162,80
96.227.245.221,999
96.30.197.251,1080
97.74.87.226,80
98.103.88.158,46104
98.153.152.141,7070
98.175.31.222,4145
99.45.137.21,3128
99.56.147.242,56250
