dest_ip,metadata_region,metadata_service,metadata_network_border_group
155.146.176.0/20,us-east-1,AMAZON,us-east-1-wl1-chi-wlz-1
3.132.0.0/14,us-east-2,AMAZON,us-east-2
13.248.77.0/24,ap-southeast-7,AMAZON,ap-southeast-7
15.221.7.0/24,us-west-2,AMAZON,us-west-2
15.230.4.164/31,ap-southeast-3,AMAZON,ap-southeast-3
15.230.132.0/24,eu-west-1,AMAZON,eu-west-1
15.230.202.0/30,us-west-1,AMAZON,us-west-1
15.230.204.0/25,us-east-1,AMAZON,us-east-1
15.251.0.27/32,il-central-1,AMAZON,il-central-1
35.54.59.0/24,ap-southeast-4,AMAZON,ap-southeast-4
43.195.0.0/20,cn-north-1,AMAZON,cn-north-1
43.210.0.0/15,ap-southeast-7,AMAZON,ap-southeast-7
52.46.208.0/21,eu-north-1,AMAZON,eu-north-1
52.93.228.167/32,eu-west-2,AMAZON,eu-west-2
52.94.12.0/24,us-west-1,AMAZON,us-west-1
52.95.187.0/24,me-central-1,AMAZON,me-central-1
63.32.0.0/14,eu-west-1,AMAZON,eu-west-1
64.252.85.0/24,eu-west-2,AMAZON,eu-west-2
108.166.244.3/32,us-east-2,AMAZON,us-east-2
3.4.15.56/29,ap-southeast-1,AMAZON,ap-southeast-1
13.36.0.0/14,eu-west-3,AMAZON,eu-west-3
15.230.36.0/23,us-west-1,AMAZON,us-west-1
15.230.39.54/31,us-east-2,AMAZON,us-east-2
16.12.48.0/21,ap-southeast-1,AMAZON,ap-southeast-1
52.93.91.101/32,us-east-1,AMAZON,us-east-1
54.25.15.0/24,us-east-1,AMAZON,us-east-1
70.232.80.0/21,ap-southeast-4,AMAZON,ap-southeast-4
99.82.184.0/22,ap-southeast-2,AMAZON,ap-southeast-2
104.255.59.212/32,ap-east-2,AMAZON,ap-east-2
150.222.43.128/27,ap-southeast-2,AMAZON,ap-southeast-2
150.222.121.0/24,eu-west-1,AMAZON,eu-west-1
150.222.152.37/32,eu-central-1,AMAZON,eu-central-1
150.222.234.34/31,us-west-1,AMAZON,us-west-1
172.96.98.0/24,eu-west-1,AMAZON,eu-west-1
15.177.94.0/24,ap-south-2,AMAZON,ap-south-2
15.230.123.0/24,ap-northeast-1,AMAZON,ap-northeast-1
35.96.11.0/24,us-west-2,AMAZON,us-west-2
52.46.252.0/22,us-east-1,AMAZON,us-east-1
52.93.86.166/32,us-east-1,AMAZON,us-east-1
52.93.88.198/32,us-east-1,AMAZON,us-east-1
52.93.95.0/24,ap-northeast-1,AMAZON,ap-northeast-1
52.93.126.198/32,eu-south-1,AMAZON,eu-south-1
52.93.153.99/32,eu-west-2,AMAZON,eu-west-2
52.94.152.67/32,us-west-1,AMAZON,us-west-1
52.95.255.16/28,ap-southeast-2,AMAZON,ap-southeast-2
52.219.141.0/24,us-east-2,AMAZON,us-east-2
52.219.255.0/24,us-west-1,AMAZON,us-west-1
54.240.236.38/32,eu-south-1,AMAZON,eu-south-1
56.245.0.0/16,ap-south-1,AMAZON,ap-south-1
63.176.0.0/14,eu-central-1,AMAZON,eu-central-1
96.0.40.0/21,af-south-1,AMAZON,af-south-1-los-1
104.255.57.41/32,us-east-2,AMAZON,us-east-2
150.222.144.99/32,eu-central-1,AMAZON,eu-central-1
150.222.160.32/32,eu-west-1,AMAZON,eu-west-1
216.39.136.0/21,eu-west-2,AMAZON,eu-west-2
15.230.0.12/31,sa-east-1,AMAZON,sa-east-1
15.230.87.0/24,us-east-1,AMAZON,us-east-1
18.236.0.0/15,us-west-2,AMAZON,us-west-2
35.50.226.0/24,ap-northeast-1,AMAZON,ap-northeast-1
35.55.2.0/24,ap-northeast-1,AMAZON,ap-northeast-1
51.0.31.0/24,eusc-de-east-1,AMAZON,eusc-de-east-1
52.93.86.192/32,us-east-1,AMAZON,us-east-1
52.93.127.104/32,cn-northwest-1,AMAZON,cn-northwest-1
52.94.249.80/28,us-west-1,AMAZON,us-west-1
52.95.139.0/24,eu-central-2,AMAZON,eu-central-2
54.240.198.0/24,us-west-1,AMAZON,us-west-1
64.252.74.0/24,us-east-2,AMAZON,us-east-2
99.77.183.0/24,us-gov-east-1,AMAZON,us-gov-east-1
104.255.57.172/32,us-east-2,AMAZON,us-east-2
150.222.25.37/32,us-east-1,AMAZON,us-east-1
150.222.227.0/24,us-east-1,AMAZON,us-east-1
151.148.16.8/31,us-west-1,AMAZON,us-west-1
13.248.32.0/20,ap-east-1,AMAZON,ap-east-1
15.193.176.0/22,ap-northeast-2,AMAZON,ap-northeast-2
35.54.46.0/23,eu-central-1,AMAZON,eu-central-1
52.94.199.0/24,us-east-2,AMAZON,us-east-2
52.95.128.0/21,ap-southeast-2,AMAZON,ap-southeast-2
52.119.206.0/23,us-east-1,AMAZON,us-east-1
52.219.162.0/23,ap-northeast-1,AMAZON,ap-northeast-1
64.252.79.0/24,sa-east-1,AMAZON,sa-east-1
108.166.244.9/32,us-east-2,AMAZON,us-east-2
150.222.152.38/32,eu-central-1,AMAZON,eu-central-1
205.251.252.0/23,GLOBAL,AMAZON,GLOBAL
3.2.89.0/24,eu-west-3,AMAZON,eu-west-3
13.196.0.0/14,ap-northeast-1,AMAZON,ap-northeast-1
13.248.113.0/24,eu-west-1,AMAZON,eu-west-1
15.188.0.0/16,eu-west-3,AMAZON,eu-west-3
15.230.15.120/31,eu-central-1,AMAZON,eu-central-1
15.230.39.220/31,us-east-2,AMAZON,us-east-2
15.230.251.4/31,ap-southeast-1,AMAZON,ap-southeast-1
18.116.0.0/14,us-east-2,AMAZON,us-east-2
35.96.60.0/23,us-west-2,AMAZON,us-west-2
52.93.24.0/21,us-east-1,AMAZON,us-east-1
52.93.126.235/32,sa-east-1,AMAZON,sa-east-1
52.93.127.218/32,us-east-1,AMAZON,us-east-1
52.93.127.239/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.133.153/32,eu-south-1,AMAZON,eu-south-1
52.93.153.68/32,eu-west-2,AMAZON,eu-west-2
52.93.178.231/32,us-west-1,AMAZON,us-west-1
52.95.178.0/23,ap-southeast-3,AMAZON,ap-southeast-3
54.200.0.0/15,us-west-2,AMAZON,us-west-2
54.239.1.16/28,eu-west-3,AMAZON,eu-west-3
83.119.64.0/18,eu-west-2,AMAZON,eu-west-2
150.222.11.0/24,eu-west-1,AMAZON,eu-west-1
150.222.86.0/24,eu-central-1,AMAZON,eu-central-1
150.222.144.33/32,eu-central-1,AMAZON,eu-central-1
185.143.16.0/24,eu-west-1,AMAZON,eu-west-1
205.251.244.0/23,us-east-1,AMAZON,us-east-1
3.5.36.0/22,ap-southeast-3,AMAZON,ap-southeast-3
5.60.32.0/20,ap-southeast-6,AMAZON,ap-southeast-6
15.230.251.0/31,ap-southeast-1,AMAZON,ap-southeast-1
16.19.0.0/16,eu-central-2,AMAZON,eu-central-2
18.99.128.0/20,ca-west-1,AMAZON,ca-west-1
40.194.0.0/16,ap-south-2,AMAZON,ap-south-2
52.46.92.0/22,eu-west-3,AMAZON,eu-west-3
52.93.88.164/32,us-east-1,AMAZON,us-east-1
52.93.152.161/32,eu-west-2,AMAZON,eu-west-2
52.93.199.91/32,us-east-2,AMAZON,us-east-2
52.93.236.0/24,us-east-1,AMAZON,us-east-1
54.239.98.0/24,us-east-1,AMAZON,us-east-1
69.107.9.240/29,ap-northeast-1,AMAZON,ap-northeast-1
99.77.238.0/24,ap-south-1,AMAZON,ap-south-1
99.82.8.0/21,GLOBAL,AMAZON,GLOBAL
104.153.114.0/24,eu-central-1,AMAZON,eu-central-1
150.222.50.64/27,eu-south-2,AMAZON,eu-south-2
150.222.144.100/32,eu-central-1,AMAZON,eu-central-1
150.247.39.0/24,ap-southeast-1,AMAZON,ap-southeast-1
13.248.79.0/24,ap-southeast-6,AMAZON,ap-southeast-6
15.230.15.192/31,eu-central-1,AMAZON,eu-central-1
35.50.239.0/24,ap-northeast-2,AMAZON,ap-northeast-2
35.55.15.0/24,ap-south-1,AMAZON,ap-south-1
40.193.0.0/16,ap-south-2,AMAZON,ap-south-2
52.93.88.160/32,us-east-1,AMAZON,us-east-1
52.93.178.187/32,us-west-1,AMAZON,us-west-1
52.93.229.69/32,eu-west-2,AMAZON,eu-west-2
52.119.176.0/21,us-west-1,AMAZON,us-west-1
54.144.0.0/14,us-east-1,AMAZON,us-east-1
54.169.0.0/16,ap-southeast-1,AMAZON,ap-southeast-1
54.240.236.74/32,eu-south-1,AMAZON,eu-south-1
56.69.0.0/16,ap-southeast-5,AMAZON,ap-southeast-5
63.246.113.0/24,eu-west-1,AMAZON,eu-west-1
99.77.136.0/24,eu-central-1,AMAZON,eu-central-1
108.166.244.57/32,us-east-2,AMAZON,us-east-2
150.222.182.15/32,us-west-2,AMAZON,us-west-2
172.106.0.0/15,ap-southeast-1,AMAZON,ap-southeast-1
1.178.94.0/24,eu-west-2,AMAZON,eu-west-2
15.230.15.58/31,eu-central-1,AMAZON,eu-central-1
15.230.74.192/26,ap-northeast-2,AMAZON,ap-northeast-2
15.230.78.192/26,ap-southeast-2,AMAZON,ap-southeast-2
15.230.95.0/24,us-east-1,AMAZON,us-east-1
35.50.133.0/24,us-west-2,AMAZON,us-west-2
35.71.94.0/24,eusc-de-east-1,AMAZON,eusc-de-east-1
35.71.118.0/24,ap-southeast-1,AMAZON,ap-southeast-1
35.96.26.0/23,us-east-2,AMAZON,us-east-2
52.93.127.69/32,us-east-1,AMAZON,us-east-1
52.93.193.199/32,ca-central-1,AMAZON,ca-central-1
52.93.228.160/32,eu-west-2,AMAZON,eu-west-2
52.95.104.0/22,eu-west-1,AMAZON,eu-west-1
52.119.249.0/24,me-south-1,AMAZON,me-south-1
54.222.91.0/24,cn-north-1,AMAZON,cn-north-1
64.252.72.0/24,us-west-2,AMAZON,us-west-2
104.255.57.164/32,us-east-2,AMAZON,us-east-2
108.166.244.4/32,us-east-2,AMAZON,us-east-2
108.166.244.54/32,us-east-2,AMAZON,us-east-2
150.222.85.0/24,eu-west-1,AMAZON,eu-west-1
150.222.245.122/31,eu-central-1,AMAZON,eu-central-1
3.4.12.49/32,sa-east-1,AMAZON,sa-east-1
15.190.128.0/20,ap-southeast-6,AMAZON,ap-southeast-6
15.230.178.0/24,ap-southeast-3,AMAZON,ap-southeast-3
15.230.192.0/24,us-east-1,AMAZON,us-east-1
35.50.139.0/24,us-east-1,AMAZON,us-east-1
40.239.0.0/16,ap-southeast-2,AMAZON,ap-southeast-2
51.200.0.0/15,eu-west-2,AMAZON,eu-west-2
52.93.127.121/32,eu-south-1,AMAZON,eu-south-1
52.95.168.0/24,ap-southeast-4,AMAZON,ap-southeast-4
52.144.224.128/26,ap-southeast-1,AMAZON,ap-southeast-1
54.192.0.0/16,GLOBAL,AMAZON,GLOBAL
54.239.0.16/28,us-west-1,AMAZON,us-west-1
54.239.0.96/28,ap-southeast-1,AMAZON,ap-southeast-1
99.77.148.0/24,af-south-1,AMAZON,af-south-1
108.166.244.10/32,us-east-2,AMAZON,us-east-2
139.56.32.0/23,us-west-2,AMAZON,us-west-2-wl1-lax-wlz-1
150.222.160.37/32,eu-west-1,AMAZON,eu-west-1
13.192.0.0/16,ap-northeast-1,AMAZON,ap-northeast-1
13.248.110.0/24,ap-southeast-3,AMAZON,ap-southeast-3
15.197.32.0/23,GLOBAL,AMAZON,GLOBAL
15.230.3.0/24,ap-southeast-1,AMAZON,ap-southeast-1
15.230.15.102/31,eu-central-1,AMAZON,eu-central-1
15.230.39.40/31,us-east-2,AMAZON,us-east-2
15.230.108.0/24,us-east-1,AMAZON,us-east-1
15.251.0.7/32,us-west-1,AMAZON,us-west-1
35.54.55.0/24,ap-northeast-2,AMAZON,ap-northeast-2
52.93.71.38/32,eu-west-1,AMAZON,eu-west-1
52.95.240.0/24,sa-east-1,AMAZON,sa-east-1
52.219.16.0/22,ap-northeast-1,AMAZON,ap-northeast-1
75.101.128.0/17,us-east-1,AMAZON,us-east-1
96.0.16.0/21,us-east-1,AMAZON,us-east-1-lim-1
104.255.56.24/32,us-east-1,AMAZON,us-east-1
104.255.59.238/32,ap-southeast-6,AMAZON,ap-southeast-6
150.222.24.37/32,us-east-1,AMAZON,us-east-1
150.222.49.0/27,ap-northeast-3,AMAZON,ap-northeast-3
204.246.173.0/24,GLOBAL,AMAZON,GLOBAL
1.178.6.0/24,us-east-1,AMAZON,us-east-1
1.178.65.0/24,us-west-2,AMAZON,us-west-2
3.2.72.0/24,eu-west-2,AMAZON,eu-west-2
3.4.3.0/24,us-west-2,AMAZON,us-west-2
15.222.0.0/15,ca-central-1,AMAZON,ca-central-1
15.230.15.90/31,eu-central-1,AMAZON,eu-central-1
16.12.74.0/24,ap-southeast-2,AMAZON,ap-southeast-2
16.180.0.0/16,me-south-1,AMAZON,me-south-1
35.54.52.0/24,eu-south-1,AMAZON,eu-south-1
35.96.252.0/24,ca-central-1,AMAZON,ca-central-1
52.93.12.0/24,us-west-2,AMAZON,us-west-2
52.93.62.0/24,us-east-2,AMAZON,us-east-2
52.93.127.127/32,ap-south-1,AMAZON,ap-south-1
52.94.176.0/20,us-west-2,AMAZON,us-west-2
69.235.128.0/18,cn-northwest-1,AMAZON,cn-northwest-1
99.77.240.0/24,ap-southeast-1,AMAZON,ap-southeast-1
150.222.234.142/31,us-west-1,AMAZON,us-west-1
155.146.192.0/20,us-east-1,AMAZON,us-east-1-wl1-tpa-wlz-1
198.41.96.0/24,us-east-1,AMAZON,us-east-1
15.221.50.0/24,eu-west-3,AMAZON,eu-west-3
15.230.15.52/31,eu-central-1,AMAZON,eu-central-1
15.230.15.208/31,eu-central-1,AMAZON,eu-central-1
15.230.106.0/24,eu-west-2,AMAZON,eu-west-2
52.93.20.0/24,us-west-2,AMAZON,us-west-2
52.93.127.96/32,cn-northwest-1,AMAZON,cn-northwest-1
52.93.146.0/24,sa-east-1,AMAZON,sa-east-1
52.144.192.0/26,us-east-1,AMAZON,us-east-1
56.10.0.0/16,ap-southeast-1,AMAZON,ap-southeast-1
56.244.0.0/16,ap-south-1,AMAZON,ap-south-1
150.222.112.0/24,ap-southeast-2,AMAZON,ap-southeast-2
150.222.160.33/32,eu-west-1,AMAZON,eu-west-1
150.222.182.16/32,us-west-2,AMAZON,us-west-2
204.236.128.0/18,us-west-1,AMAZON,us-west-1
205.251.200.0/23,GLOBAL,AMAZON,GLOBAL
1.178.7.0/24,eu-west-1,AMAZON,eu-west-1
3.4.12.19/32,ap-south-1,AMAZON,ap-south-1
3.5.88.0/22,us-east-2,AMAZON,us-east-2
3.5.208.0/22,ap-south-1,AMAZON,ap-south-1
15.177.76.0/24,ap-northeast-2,AMAZON,ap-northeast-2
15.177.105.0/24,ap-southeast-6,AMAZON,ap-southeast-6
15.230.135.0/24,us-east-2,AMAZON,us-east-2
16.12.96.0/21,us-west-2,AMAZON,us-west-2
23.228.219.0/24,us-west-1,AMAZON,us-west-1
35.55.30.0/24,us-east-1,AMAZON,us-east-1
52.30.0.0/15,eu-west-1,AMAZON,eu-west-1
52.93.201.80/28,us-west-1,AMAZON,us-west-1
52.94.8.0/24,ap-northeast-1,AMAZON,ap-northeast-1
52.94.249.64/28,us-west-2,AMAZON,us-west-2
54.92.0.0/17,ap-northeast-1,AMAZON,ap-northeast-1
54.154.0.0/16,eu-west-1,AMAZON,eu-west-1
56.97.0.0/16,ap-southeast-4,AMAZON,ap-southeast-4
64.252.76.0/24,us-east-2,AMAZON,us-east-2
67.202.0.0/18,us-east-1,AMAZON,us-east-1
69.107.10.152/29,us-east-1,AMAZON,us-east-1
99.77.251.0/24,us-west-1,AMAZON,us-west-1
103.246.148.0/23,ap-southeast-1,AMAZON,ap-southeast-1
108.166.244.40/32,us-east-2,AMAZON,us-east-2
150.222.27.0/24,eu-central-1,AMAZON,eu-central-1
150.222.53.224/27,ap-east-2,AMAZON,ap-east-2
150.222.234.56/31,us-west-1,AMAZON,us-west-1
3.3.24.0/22,us-west-1,AMAZON,us-west-1
3.30.0.0/15,us-gov-west-1,AMAZON,us-gov-west-1
15.181.253.0/24,us-west-2,AMAZON,us-west-2-sea-1
15.197.0.0/23,GLOBAL,AMAZON,GLOBAL
18.34.0.0/19,us-east-1,AMAZON,us-east-1
35.71.119.0/24,ca-central-1,AMAZON,ca-central-1
43.249.47.0/24,ap-east-1,AMAZON,ap-east-1
52.93.55.156/31,us-west-1,AMAZON,us-west-1
52.93.228.195/32,eu-west-2,AMAZON,eu-west-2
54.226.0.0/15,us-east-1,AMAZON,us-east-1
54.230.200.0/21,GLOBAL,AMAZON,GLOBAL
150.222.37.192/26,eu-west-2,AMAZON,eu-west-2
161.188.120.0/22,us-east-1,AMAZON,us-east-1
162.250.237.0/24,us-east-1,AMAZON,us-east-1
3.112.0.0/14,ap-northeast-1,AMAZON,ap-northeast-1
3.144.0.0/13,us-east-2,AMAZON,us-east-2
15.220.168.0/21,eu-north-1,AMAZON,eu-north-1-hel-1
52.93.53.5/32,us-west-1,AMAZON,us-west-1
52.93.178.166/32,us-west-1,AMAZON,us-west-1
52.93.199.45/32,us-east-2,AMAZON,us-east-2
52.94.128.0/22,us-west-2,AMAZON,us-west-2
52.95.244.0/24,eu-west-1,AMAZON,eu-west-1
64.187.128.0/20,us-east-1,AMAZON,us-east-1-mia-1
64.252.111.0/24,ap-northeast-1,AMAZON,ap-northeast-1
99.82.188.0/22,us-east-1,AMAZON,us-east-1
108.166.244.62/32,us-east-2,AMAZON,us-east-2
172.96.110.0/24,us-east-2,AMAZON,us-east-2
3.2.53.0/24,eu-central-1,AMAZON,eu-central-1
3.2.71.0/24,eu-north-1,AMAZON,eu-north-1
15.230.18.0/24,us-east-1,AMAZON,us-east-1
15.230.149.11/32,ap-southeast-2,AMAZON,ap-southeast-2
18.231.0.0/16,sa-east-1,AMAZON,sa-east-1
23.228.197.0/24,GLOBAL,AMAZON,GLOBAL
52.93.127.201/32,us-east-1,AMAZON,us-east-1
52.94.152.182/32,ap-southeast-2,AMAZON,ap-southeast-2
54.252.0.0/16,ap-southeast-2,AMAZON,ap-southeast-2
64.252.125.0/24,us-east-1,AMAZON,us-east-1
120.253.240.192/26,GLOBAL,AMAZON,GLOBAL
150.222.79.0/24,us-east-1,AMAZON,us-east-1
150.247.38.0/24,eu-west-3,AMAZON,eu-west-3
1.178.10.0/24,eu-central-1,AMAZON,eu-central-1
3.4.12.43/32,eu-west-2,AMAZON,eu-west-2
3.41.0.0/17,eu-west-2,AMAZON,eu-west-2
3.224.0.0/12,us-east-1,AMAZON,us-east-1
13.248.68.0/24,eu-central-2,AMAZON,eu-central-2
15.193.160.0/22,ap-southeast-1,AMAZON,ap-southeast-1
15.230.15.136/31,eu-central-1,AMAZON,eu-central-1
15.230.39.2/31,us-east-2,AMAZON,us-east-2
35.50.227.0/24,ap-northeast-1,AMAZON,ap-northeast-1
35.50.233.0/24,ap-south-1,AMAZON,ap-south-1
35.71.104.0/24,me-central-1,AMAZON,me-central-1
35.71.117.0/24,us-west-1,AMAZON,us-west-1
51.0.16.0/21,eusc-de-east-1,AMAZON,eusc-de-east-1
52.93.52.164/32,us-west-1,AMAZON,us-west-1
52.93.88.195/32,us-east-1,AMAZON,us-east-1
52.93.90.160/32,us-east-1,AMAZON,us-east-1
52.93.229.149/32,eu-west-2,AMAZON,eu-west-2
52.94.216.0/21,eu-west-1,AMAZON,eu-west-1
52.144.192.192/26,us-east-1,AMAZON,us-east-1
52.144.196.192/26,us-east-2,AMAZON,us-east-2
54.221.0.0/16,us-east-1,AMAZON,us-east-1
54.240.202.0/24,us-east-1,AMAZON,us-east-1
54.255.0.0/16,ap-southeast-1,AMAZON,ap-southeast-1
56.136.0.0/16,us-gov-west-1,AMAZON,us-gov-west-1
56.186.0.0/16,me-south-1,AMAZON,me-south-1
64.252.126.0/24,eu-west-3,AMAZON,eu-west-3
150.222.24.66/32,us-east-1,AMAZON,us-east-1
15.177.102.0/24,mx-central-1,AMAZON,mx-central-1
15.193.128.0/22,us-east-1,AMAZON,us-east-1
15.230.72.0/26,us-east-2,AMAZON,us-east-2
35.50.132.0/24,us-west-2,AMAZON,us-west-2
35.54.44.0/23,eu-west-1,AMAZON,eu-west-1
52.93.33.224/32,ap-southeast-2,AMAZON,ap-southeast-2
52.93.86.195/32,us-east-1,AMAZON,us-east-1
52.93.127.159/32,eu-west-1,AMAZON,eu-west-1
52.94.152.189/32,us-gov-west-1,AMAZON,us-gov-west-1
52.119.248.0/24,ap-east-1,AMAZON,ap-east-1
52.144.205.0/26,us-west-1,AMAZON,us-west-1
54.239.0.144/28,cn-north-1,AMAZON,cn-north-1
99.77.56.0/21,ap-northeast-1,AMAZON,ap-northeast-1
122.200.61.0/24,ap-southeast-2,AMAZON,ap-southeast-2
150.222.44.32/27,eu-west-1,AMAZON,eu-west-1
15.228.0.0/15,sa-east-1,AMAZON,sa-east-1
15.230.15.28/32,eu-central-1,AMAZON,eu-central-1
15.230.15.170/31,eu-central-1,AMAZON,eu-central-1
16.193.0.0/16,eu-north-1,AMAZON,eu-north-1
51.44.0.0/16,eu-west-3,AMAZON,eu-west-3
52.93.57.0/24,af-south-1,AMAZON,af-south-1
52.93.127.93/32,cn-northwest-1,AMAZON,cn-northwest-1
52.93.127.254/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.153.103/32,eu-west-2,AMAZON,eu-west-2
52.93.199.103/32,us-east-2,AMAZON,us-east-2
52.95.63.0/24,us-east-1,AMAZON,us-east-1
69.107.7.40/29,us-east-1,AMAZON,us-east-1
99.83.102.0/24,ap-southeast-1,AMAZON,ap-southeast-1
104.255.57.166/32,us-east-2,AMAZON,us-east-2
108.166.244.35/32,us-east-2,AMAZON,us-east-2
157.241.0.0/16,me-south-1,AMAZON,me-south-1
15.181.112.0/22,us-east-1,AMAZON,us-east-1-bos-1
15.230.15.32/31,eu-central-1,AMAZON,eu-central-1
15.230.189.128/25,eu-west-2,AMAZON,eu-west-2
16.12.15.0/24,eu-west-2,AMAZON,eu-west-2
52.93.90.164/32,us-east-1,AMAZON,us-east-1
52.93.126.215/32,us-east-1,AMAZON,us-east-1
52.93.127.177/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.127.196/32,ca-central-1,AMAZON,ca-central-1
52.93.127.217/32,us-east-1,AMAZON,us-east-1
52.93.136.0/24,ap-northeast-1,AMAZON,ap-northeast-1
52.93.199.34/32,us-east-2,AMAZON,us-east-2
52.94.249.208/28,ap-south-2,AMAZON,ap-south-2
54.222.100.0/22,cn-north-1,AMAZON,cn-north-1
54.233.0.0/18,sa-east-1,AMAZON,sa-east-1
68.66.112.0/20,us-east-1,AMAZON,us-east-1-bos-1
69.231.128.0/18,cn-northwest-1,AMAZON,cn-northwest-1
99.77.248.0/24,eu-west-3,AMAZON,eu-west-3
99.82.172.0/24,us-west-1,AMAZON,us-west-1
99.151.120.0/21,us-west-1,AMAZON,us-west-1
108.136.0.0/15,ap-southeast-3,AMAZON,ap-southeast-3
116.129.226.128/26,GLOBAL,AMAZON,GLOBAL
150.222.82.0/24,ap-southeast-2,AMAZON,ap-southeast-2
3.2.67.0/24,us-east-2,AMAZON,us-east-2
3.4.15.0/29,ap-northeast-2,AMAZON,ap-northeast-2
15.145.2.0/23,eu-central-1,AMAZON,eu-central-1-wl1-muc-wlz-1
15.241.0.0/16,af-south-1,AMAZON,af-south-1
18.34.72.0/21,us-east-2,AMAZON,us-east-2
35.55.14.0/24,ap-south-1,AMAZON,ap-south-1
35.176.0.0/15,eu-west-2,AMAZON,eu-west-2
52.93.193.195/32,ca-central-1,AMAZON,ca-central-1
54.239.112.0/24,us-east-1,AMAZON,us-east-1
70.224.192.0/18,us-west-2,AMAZON,us-west-2-lax-1
99.77.153.0/24,us-east-2,AMAZON,us-east-2
150.222.42.128/26,ap-southeast-1,AMAZON,ap-southeast-1
150.222.105.0/24,ap-northeast-1,AMAZON,ap-northeast-1
150.247.40.0/24,me-south-1,AMAZON,me-south-1
3.4.12.52/32,eu-central-1,AMAZON,eu-central-1
15.221.6.0/24,sa-east-1,AMAZON,sa-east-1
15.230.79.64/26,ca-central-1,AMAZON,ca-central-1
16.12.10.0/23,eu-north-1,AMAZON,eu-north-1
35.50.137.0/24,us-east-1,AMAZON,us-east-1
43.221.0.0/16,ap-southeast-2,AMAZON,ap-southeast-2
52.93.21.0/24,eu-west-1,AMAZON,eu-west-1
52.93.147.0/24,us-east-1,AMAZON,us-east-1
52.219.148.0/23,ap-northeast-2,AMAZON,ap-northeast-2
69.107.7.88/29,eu-west-3,AMAZON,eu-west-3
69.107.10.136/29,us-west-2,AMAZON,us-west-2
99.77.155.0/24,eu-west-1,AMAZON,eu-west-1
136.18.4.0/22,us-east-1,AMAZON,us-east-1
150.222.25.38/32,us-east-1,AMAZON,us-east-1
150.222.50.160/27,ap-south-2,AMAZON,ap-south-2
150.222.216.0/24,us-east-1,AMAZON,us-east-1
150.222.252.250/31,us-west-1,AMAZON,us-west-1
151.148.39.0/24,ap-southeast-2,AMAZON,ap-southeast-2
15.230.67.0/26,us-west-1,AMAZON,us-west-1
15.248.140.0/24,us-east-1,AMAZON,us-east-1
35.111.136.0/22,us-east-2,AMAZON,us-east-2
51.20.0.0/16,eu-north-1,AMAZON,eu-north-1
52.93.127.179/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.153.96/32,eu-west-2,AMAZON,eu-west-2
52.93.178.206/32,us-west-1,AMAZON,us-west-1
52.93.178.230/32,us-west-1,AMAZON,us-west-1
52.95.255.32/28,ap-southeast-1,AMAZON,ap-southeast-1
52.144.229.0/26,ap-southeast-2,AMAZON,ap-southeast-2
52.219.211.0/24,eu-central-1,AMAZON,eu-central-1
56.125.0.0/16,sa-east-1,AMAZON,sa-east-1
69.107.10.120/29,ap-southeast-1,AMAZON,ap-southeast-1
69.107.10.144/29,us-east-1,AMAZON,us-east-1
69.230.192.0/18,cn-northwest-1,AMAZON,cn-northwest-1
130.176.0.0/17,GLOBAL,AMAZON,GLOBAL
150.222.49.128/27,ap-southeast-3,AMAZON,ap-southeast-3
150.222.234.112/31,us-west-1,AMAZON,us-west-1
150.222.234.128/31,us-west-1,AMAZON,us-west-1
160.1.0.0/16,us-gov-west-1,AMAZON,us-gov-west-1
216.198.235.0/24,ca-central-1,AMAZON,ca-central-1
3.5.128.0/22,us-east-2,AMAZON,us-east-2
3.173.192.0/18,GLOBAL,AMAZON,GLOBAL
15.181.241.0/24,us-east-1,AMAZON,us-east-1-dfw-1
15.230.21.0/24,ca-central-1,AMAZON,ca-central-1
15.230.67.128/26,us-west-1,AMAZON,us-west-1
16.195.0.0/16,eu-north-1,AMAZON,eu-north-1
18.216.0.0/14,us-east-2,AMAZON,us-east-2
34.192.0.0/12,us-east-1,AMAZON,us-east-1
52.93.86.197/32,us-east-1,AMAZON,us-east-1
52.93.178.220/32,us-west-1,AMAZON,us-west-1
52.94.64.0/22,ca-central-1,AMAZON,ca-central-1
99.83.100.0/24,ap-northeast-3,AMAZON,ap-northeast-3
99.83.105.0/24,eu-west-1,AMAZON,eu-west-1
150.222.234.78/31,us-west-1,AMAZON,us-west-1
1.178.93.0/24,eu-north-1,AMAZON,eu-north-1
3.104.0.0/14,ap-southeast-2,AMAZON,ap-southeast-2
13.216.0.0/13,us-east-1,AMAZON,us-east-1
15.177.99.0/24,il-central-1,AMAZON,il-central-1
15.193.5.0/24,eu-west-2,AMAZON,eu-west-2
15.197.16.0/23,GLOBAL,AMAZON,GLOBAL
15.220.32.0/21,us-west-2,AMAZON,us-west-2-phx-1
15.230.39.24/31,us-east-2,AMAZON,us-east-2
15.230.39.162/31,us-east-2,AMAZON,us-east-2
15.230.184.0/24,us-east-1,AMAZON,us-east-1
51.24.0.0/16,eu-west-2,AMAZON,eu-west-2
52.80.0.0/16,cn-north-1,AMAZON,cn-north-1
