extension_id,publisher_id,extension_name,metadata_comment,metadata_severity,metadata_category,metadata_source,metadata_reference,metadata_status,removal_date,source_reason,last_updated_utc,merged_sources
ArchMedia.sp-isc-devtools,ArchMedia,sp-isc-devtools,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-11,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
areynard.iceberg-theme-code-visible,areynard,iceberg-theme-code-visible,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-11,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
ASUS-AICS.aics-copilot,ASUS-AICS,aics-copilot,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-25,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
atom8n.kanban-atom8n,atom8n,kanban-atom8n,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-24,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
atom8n.mcp-inspector-atom8n,atom8n,mcp-inspector-atom8n,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-24,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
atom8n.n8n-atom-v3,atom8n,n8n-atom-v3,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-24,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
atom8n.tampermonkey-atom8n,atom8n,tampermonkey-atom8n,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-24,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
atom8n.thor-client-atom8n,atom8n,thor-client-atom8n,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-13,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
atom8n.vscode-extensionpack,atom8n,vscode-extensionpack,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-24,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
AtroxEGO.better-folding-plus,AtroxEGO,better-folding-plus,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
auguwu.opentofu-vscode,auguwu,opentofu-vscode,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
aurora-them-creator.theme-aurora-nocturne,aurora-them-creator,theme-aurora-nocturne,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-30,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
avenableivytech.vscode-sqlite-av,avenableivytech,vscode-sqlite-av,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
ax60.electricblackfelixdivallportvs2022,ax60,electricblackfelixdivallportvs2022,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-07,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
AzelSync.alk-icons,AzelSync,alk-icons,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-16,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Azir-11.azir-vscode-theme,Azir-11,azir-vscode-theme,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Batch.Docker-Vscode-V2,Batch,Docker-Vscode-V2,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-28,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
bazantici.dapsy,bazantici,dapsy,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
bazantici.suse-valey-styleguide,bazantici,suse-valey-styleguide,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
bbznop.open-in-external-app-pro,bbznop,open-in-external-app-pro,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-26,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
ben14.ayu-warm,ben14,ayu-warm,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
ben14.tailwind-fold-opinionated,ben14,tailwind-fold-opinionated,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Benachile-studio.protobuf-pro,Benachile-studio,protobuf-pro,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-21,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
benkeen.pnpm-catalog-lens-rush-fork,benkeen,pnpm-catalog-lens-rush-fork,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-16,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
benpzhao.emmylua-aoe,benpzhao,emmylua-aoe,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-09,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
betterthanalltime.calva-vscode,betterthanalltime,calva-vscode,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-01,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
BITS2500.bits-codon,BITS2500,bits-codon,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-25,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
bl-vc-java.bl-tomcat,bl-vc-java,bl-tomcat,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
blaz.vim-with-visual-mode-fixed,blaz,vim-with-visual-mode-fixed,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
bobqianic.imperial-llm-dev,bobqianic,imperial-llm-dev,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
borgius.lm-proxy-responses,borgius,lm-proxy-responses,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
borgius.localrag,borgius,localrag,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-14,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
brainz-digital-com.brainz-digital-netbeans-keybindings,brainz-digital-com,brainz-digital-netbeans-keybindings,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-09,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Brett-Wilson.markdown-shortcuts-chinese,Brett-Wilson,markdown-shortcuts-chinese,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-01,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
bryanlo22.vscode-rufo-fix,bryanlo22,vscode-rufo-fix,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
btwiuse.flexport,btwiuse,flexport,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
btwiuse.gopilot-chat,btwiuse,gopilot-chat,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-07-01,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
bysabi.prettier-vscode-semistandard,bysabi,prettier-vscode-semistandard,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-05-12,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
bysabi.prettier-vscode-standard,bysabi,prettier-vscode-standard,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-05-12,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
CalebBaird.leaderkey-configurable,CalebBaird,leaderkey-configurable,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-18,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
camork.fonted-plus,camork,fonted-plus,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-03,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
cancline.cancline-dev,cancline,cancline-dev,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
CartagoNova.turbo-console-log-forked-by-cartago,CartagoNova,turbo-console-log-forked-by-cartago,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-10,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
chenjingqing.yuque-editor,chenjingqing,yuque-editor,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-10,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
chess-color-theme.chess-svelte-5-snippets,chess-color-theme,chess-svelte-5-snippets,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-18,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
chirayuk.embedded-languages-ck,chirayuk,embedded-languages-ck,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
christian237.nys,christian237,nys,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-24,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
ChristopherCRobinson.browser-tools-for-testcafe,ChristopherCRobinson,browser-tools-for-testcafe,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-07,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
chrp.vscode-auto-restart-typescript-and-eslint,chrp,vscode-auto-restart-typescript-and-eslint,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
CJL.todo-tree-enhanced,CJL,todo-tree-enhanced,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
clclw.php-formatterclclw,clclw,php-formatterclclw,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-18,Impersonation,2026-05-06T13:57:50+00:00,microsoft_removed_packages
